,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Average,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3091,0,0,1,0,71,0,0,0,1,1,1,1,1,2,1,61.4,4310.35,0,60.70915492957747,0,0,1,0,0
3092,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,20.4,42.9,0,21.45,0,1,0,0,1
3093,1,1,1,0,30,1,0,0,1,1,0,0,0,0,1,79.65,2365.15,1,78.83833333333334,1,0,0,0,1
3094,0,0,0,0,17,1,0,0,0,0,0,0,0,1,0,20.15,353.65,0,20.802941176470586,0,1,0,0,1
3095,0,0,1,0,55,1,1,0,1,1,0,1,0,0,1,94.45,5073.1,0,92.23818181818183,1,0,1,0,0
3096,0,0,0,0,58,1,1,1,0,0,0,0,0,0,1,79.8,4526.85,0,78.0491379310345,1,0,0,0,0
3097,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,54.2,308.25,1,61.65,0,0,0,1,0
3098,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,19.45,19.45,1,19.45,0,1,0,1,0
3099,1,1,0,0,9,1,1,0,0,0,0,0,0,0,1,74.05,678.45,0,75.38333333333334,1,0,0,1,0
3100,1,0,0,0,26,1,0,0,0,0,1,0,0,0,0,49.15,1237.3,0,47.58846153846154,0,0,0,0,0
3101,0,0,0,0,50,1,0,0,0,0,0,0,0,2,0,19.4,1023.95,0,20.479,0,1,1,0,0
3102,0,0,1,0,72,1,1,1,1,1,1,1,1,2,1,113.65,8182.75,0,113.64930555555556,1,0,0,0,0
3103,0,0,0,1,43,1,0,1,1,0,1,1,1,1,1,106.0,4532.3,0,105.40232558139536,1,0,1,0,0
3104,1,0,0,0,56,1,1,0,0,0,0,0,0,2,1,25.95,1444.05,0,25.786607142857143,0,1,0,0,0
3105,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.1,19.1,0,19.1,0,1,0,0,1
3106,1,0,1,1,72,1,1,0,1,1,0,1,1,2,1,103.4,7372.65,1,102.39791666666666,1,0,0,1,0
3107,1,0,1,0,72,1,1,1,1,0,1,0,1,2,1,100.55,7325.1,0,101.73750000000001,1,0,0,0,0
3108,1,0,1,0,36,1,1,0,0,0,0,1,1,0,1,95.4,3474.2,0,96.50555555555555,1,0,0,1,0
3109,1,0,0,0,5,1,0,0,0,1,1,1,1,0,0,75.15,392.65,0,78.53,0,0,0,0,0
3110,0,0,0,0,13,1,1,0,1,1,0,0,0,0,1,84.45,1058.6,1,81.43076923076923,1,0,0,1,0
3111,0,1,0,0,44,1,0,0,1,1,0,0,1,1,0,89.15,3990.75,0,90.69886363636364,1,0,1,0,0
3112,0,1,1,1,70,1,1,0,1,1,1,1,1,1,1,107.9,7475.85,0,106.79785714285715,1,0,0,1,0
3113,1,0,0,0,44,1,0,0,0,0,0,0,0,1,0,19.5,835.5,0,18.988636363636363,0,1,1,0,0
3114,0,1,1,0,32,1,1,0,0,0,0,1,0,0,1,85.95,2628.6,1,82.14375,1,0,1,0,0
3115,0,0,1,0,69,1,1,0,0,0,0,0,0,2,1,24.95,1718.35,0,24.903623188405795,0,1,1,0,0
3116,0,1,0,0,16,1,0,0,0,0,1,1,0,0,0,59.4,1023.9,1,63.99375,0,0,0,1,0
3117,1,1,1,1,68,1,0,0,0,0,0,0,0,1,0,19.5,1193.55,0,17.55220588235294,0,1,0,0,0
3118,1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,69.95,1205.5,0,75.34375,1,0,1,0,0
3119,1,0,1,1,68,1,0,1,1,0,1,1,1,2,0,82.85,5776.45,0,84.94779411764705,0,0,0,0,0
3120,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,19.0,78.9,0,19.725,0,1,0,0,1
3121,0,0,1,1,26,0,0,1,1,0,1,0,0,0,0,38.85,1025.15,0,39.42884615384616,0,0,1,0,0
3122,0,0,0,0,29,0,0,0,1,0,0,0,0,0,1,30.6,856.35,1,29.529310344827586,0,0,0,1,0
3123,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,20.35,122.0,0,24.4,0,1,1,0,0
3124,1,0,1,0,70,1,1,0,1,1,0,1,0,1,1,95.0,6602.9,0,94.32714285714285,1,0,0,0,0
3125,1,0,1,0,24,1,0,1,0,0,1,1,1,1,0,74.4,1712.9,0,71.37083333333334,0,0,0,0,0
3126,0,1,1,0,72,1,1,1,1,1,1,0,1,2,0,78.45,5682.25,0,78.92013888888889,0,0,0,0,0
3127,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,74.3,74.3,0,74.3,1,0,0,0,1
3128,1,0,1,0,70,0,0,0,1,1,1,0,1,1,1,51.05,3635.15,0,51.93071428571429,0,0,0,0,0
3129,0,0,1,1,36,1,0,0,0,0,0,0,0,0,0,19.2,702.9,0,19.525,0,1,0,0,0
3130,0,1,0,0,38,1,1,0,0,0,1,1,1,0,1,99.55,3734.25,1,98.26973684210526,1,0,0,1,0
3131,0,0,0,0,17,1,0,0,0,0,0,0,0,0,1,70.0,1144.5,1,67.32352941176471,1,0,0,1,0
3132,0,0,1,1,41,1,1,0,1,1,1,1,1,1,1,109.1,4454.25,0,108.64024390243902,1,0,0,0,0
3133,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,45.3,45.3,1,45.3,0,0,0,1,0
3134,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,29.85,75.6,1,37.8,0,0,0,0,0
3135,1,0,0,0,14,1,0,0,0,1,0,0,0,0,0,76.45,1117.55,0,79.825,1,0,0,1,0
3136,1,1,0,0,2,1,0,0,1,1,1,0,1,0,1,95.1,180.25,1,90.125,1,0,1,0,0
3137,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.8,19.8,1,19.8,0,1,0,0,1
3138,1,0,1,1,13,1,1,0,1,1,1,1,0,0,1,72.8,930.05,0,71.54230769230769,0,0,0,1,0
3139,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,18.95,110.15,0,18.358333333333334,0,1,0,0,1
3140,0,0,0,0,4,1,0,0,1,0,0,0,0,0,1,76.65,333.6,1,83.4,1,0,0,0,0
3141,0,0,1,1,5,1,0,0,1,0,1,1,1,0,1,99.15,465.05,1,93.01,1,0,0,0,1
3142,0,0,1,0,15,1,0,1,0,1,0,1,1,0,0,101.75,1669.4,0,111.29333333333334,1,0,0,1,0
3143,0,0,0,0,47,1,0,1,0,0,0,0,0,0,0,75.45,3545.1,0,75.42765957446808,1,0,1,0,0
3144,0,0,0,0,8,1,0,0,0,1,1,0,1,0,0,64.1,504.05,0,63.00625,0,0,0,0,1
3145,1,0,0,0,17,0,0,0,0,0,0,0,0,0,1,25.65,440.2,0,25.894117647058824,0,0,0,0,1
3146,1,0,1,1,15,1,0,1,0,0,0,0,0,0,0,75.1,1151.55,0,76.77,1,0,0,0,1
3147,0,0,0,0,26,1,0,1,0,1,1,0,1,1,1,95.85,2475.35,0,95.20576923076922,1,0,0,0,0
3148,0,0,0,0,23,1,1,1,0,0,0,0,0,0,0,54.4,1249.25,0,54.31521739130435,0,0,0,1,0
3149,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,72.75,317.75,0,79.4375,1,0,0,1,0
3150,1,0,0,1,29,1,0,0,0,0,0,0,0,1,0,19.85,535.05,0,18.45,0,1,0,0,1
3151,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,19.05,461.3,0,18.452,0,1,0,0,1
3152,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,44.95,431.0,1,47.888888888888886,0,0,0,0,1
3153,1,0,1,0,18,1,0,0,0,1,0,0,0,0,1,49.55,878.35,1,48.797222222222224,0,0,0,0,1
3154,1,1,0,0,3,1,1,0,0,0,0,1,1,0,1,94.85,335.75,0,111.91666666666667,1,0,0,1,0
3155,0,0,1,1,69,0,0,1,1,1,1,0,0,2,0,46.25,3121.4,0,45.23768115942029,0,0,0,0,0
3156,1,0,0,0,14,1,0,0,0,0,0,0,0,1,0,19.35,324.8,0,23.2,0,1,0,0,1
3157,1,0,0,0,19,1,1,0,0,0,0,1,1,0,0,69.6,1394.55,0,73.39736842105263,0,0,0,0,1
3158,1,1,0,0,39,1,1,0,1,0,0,0,1,0,0,90.7,3413.25,0,87.51923076923077,1,0,0,1,0
3159,1,0,0,0,31,1,0,0,1,1,0,1,1,0,1,101.4,3143.65,0,101.40806451612903,1,0,0,1,0
3160,1,0,1,1,24,1,0,0,0,0,0,0,0,1,0,20.25,439.75,0,18.322916666666668,0,1,0,0,1
3161,1,0,1,0,14,1,0,0,0,0,1,0,0,0,0,48.8,664.4,0,47.457142857142856,0,0,0,0,0
3162,0,0,1,0,64,1,0,1,1,1,1,0,1,2,1,74.35,4759.55,0,74.36796875,0,0,0,0,1
3163,0,0,0,0,50,1,0,0,0,0,0,0,0,1,1,19.35,1033.0,0,20.66,0,1,0,0,1
3164,1,0,1,1,52,1,0,0,1,1,1,1,0,1,1,68.75,3482.85,0,66.97788461538461,0,0,0,1,0
3165,1,0,0,0,28,1,1,0,1,0,0,1,1,1,0,100.2,2688.45,0,96.01607142857142,1,0,0,1,0
3166,0,0,0,0,21,1,0,0,0,0,0,0,0,2,1,20.85,435.25,0,20.726190476190474,0,1,1,0,0
3167,1,0,0,1,25,1,0,0,1,0,0,1,1,0,1,95.9,2448.75,1,97.95,1,0,0,1,0
3168,0,0,1,0,17,1,0,0,0,0,0,0,0,1,0,19.35,307.0,0,18.058823529411764,0,1,0,0,1
3169,1,0,1,0,58,0,0,0,0,0,0,1,1,1,1,45.0,2689.35,0,46.36810344827586,0,0,1,0,0
3170,1,1,1,0,17,1,0,0,0,0,0,0,1,0,0,81.5,1329.2,1,78.18823529411765,1,0,0,0,0
3171,0,0,1,0,51,1,1,0,0,0,0,0,0,2,0,25.5,1281.25,0,25.122549019607842,0,1,0,0,1
3172,1,0,1,1,72,0,0,1,0,1,1,1,0,2,0,48.9,3527.0,0,48.986111111111114,0,0,0,0,1
3173,1,0,1,0,52,1,0,1,0,0,0,1,0,0,0,84.1,4348.65,1,83.6278846153846,1,0,0,1,0
3174,0,0,0,0,27,1,0,0,0,0,0,0,0,2,1,19.6,561.15,0,20.78333333333333,0,1,0,0,1
3175,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,20.0,63.6,0,21.2,0,1,0,0,1
3176,0,0,1,0,64,1,1,1,1,1,1,0,1,2,1,81.3,5129.3,0,80.1453125,0,0,0,0,1
3177,0,0,1,0,45,1,0,0,0,0,1,1,1,2,1,95.2,4285.8,0,95.24000000000001,1,0,1,0,0
3178,1,1,1,0,3,0,0,0,0,0,0,1,0,0,1,36.45,93.7,1,31.233333333333334,0,0,0,0,1
3179,0,0,1,0,71,1,1,0,1,1,1,1,1,2,1,83.3,5894.5,0,83.02112676056338,0,0,1,0,0
3180,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,25.05,25.05,1,25.05,0,0,0,0,1
3181,0,0,1,1,58,1,0,0,0,0,0,0,0,2,0,20.3,1160.75,0,20.012931034482758,0,1,1,0,0
3182,1,0,1,1,34,1,0,0,1,1,0,1,0,0,1,89.85,3091.75,0,90.93382352941177,1,0,0,1,0
3183,0,0,0,0,8,1,0,1,0,0,0,0,0,0,1,49.85,365.55,1,45.69375,0,0,0,1,0
3184,0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,19.8,272.95,0,18.196666666666665,0,1,0,0,1
3185,1,0,1,1,66,0,0,0,0,1,1,1,1,2,0,54.65,3632.0,0,55.03030303030303,0,0,0,0,0
3186,1,1,0,0,12,0,0,0,1,0,0,0,0,0,1,29.35,381.2,0,31.766666666666666,0,0,1,0,0
3187,1,0,0,0,58,1,0,0,0,0,0,0,0,2,1,19.15,1035.5,0,17.853448275862068,0,1,0,0,0
3188,0,0,1,1,3,1,0,0,0,0,0,0,0,2,0,19.1,52.0,0,17.333333333333332,0,1,0,0,1
3189,0,1,1,0,43,0,0,0,1,1,0,1,1,0,0,55.55,2342.2,1,54.46976744186046,0,0,1,0,0
3190,0,0,0,0,9,1,0,0,1,1,0,0,0,0,0,80.55,653.9,0,72.65555555555555,1,0,0,1,0
3191,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,20.25,71.2,0,23.733333333333334,0,1,0,0,1
3192,0,0,1,1,22,1,0,0,1,0,0,1,1,1,1,69.5,1498.2,1,68.10000000000001,0,0,0,0,0
3193,1,0,1,0,40,1,1,0,1,1,0,1,1,1,1,106.0,4178.65,0,104.46624999999999,1,0,0,0,0
3194,0,0,0,0,68,1,1,0,0,0,0,0,0,2,0,25.5,1821.8,0,26.791176470588233,0,1,0,0,0
3195,1,0,1,0,54,1,1,0,1,1,0,1,1,0,1,104.3,5278.15,1,97.74351851851851,1,0,0,1,0
3196,0,0,0,0,50,1,1,0,1,0,1,1,1,2,1,79.6,4024.2,0,80.484,0,0,0,0,1
3197,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,55.25,55.25,0,55.25,0,0,0,1,0
3198,0,0,1,0,72,1,1,1,1,1,1,1,1,2,0,88.05,6520.8,0,90.56666666666666,0,0,0,0,0
3199,1,0,0,1,40,1,0,0,0,0,0,0,0,1,1,20.4,854.9,0,21.3725,0,1,0,0,0
3200,0,0,1,1,72,1,1,1,1,1,1,1,1,2,1,117.6,8308.9,0,115.40138888888889,1,0,0,0,0
3201,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,20.0,109.2,0,18.2,0,1,0,0,1
3202,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,19.65,92.05,0,18.41,0,1,1,0,0
3203,1,0,1,0,48,1,1,0,1,1,0,0,1,1,1,70.55,3420.5,0,71.26041666666667,0,0,1,0,0
3204,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,93.85,93.85,1,93.85,1,0,0,1,0
3205,0,0,1,1,64,1,0,1,0,0,1,1,0,1,0,65.8,4068.0,0,63.5625,0,0,0,0,1
3206,0,0,0,0,17,1,0,0,0,0,0,0,0,1,0,20.05,337.9,0,19.876470588235293,0,1,1,0,0
3207,1,0,1,0,40,1,0,0,1,1,0,0,0,0,1,80.0,3168.75,0,79.21875,1,0,0,1,0
3208,0,0,1,1,41,0,0,1,0,1,0,0,0,1,0,35.4,1412.4,0,34.44878048780488,0,0,1,0,0
3209,1,1,0,0,51,1,1,0,1,0,0,0,0,1,1,79.6,3974.7,0,77.93529411764706,1,0,0,0,0
3210,1,0,1,0,41,1,1,0,1,0,0,0,0,0,1,80.25,3439.0,0,83.8780487804878,1,0,0,1,0
3211,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,50.45,50.45,1,50.45,0,0,0,0,1
3212,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,20.45,42.45,0,21.225,0,1,0,0,1
3213,1,0,0,0,68,1,0,0,1,1,0,0,0,1,0,79.6,5461.45,0,80.31544117647059,1,0,1,0,0
3214,0,0,1,1,24,1,1,0,0,0,0,0,0,2,0,24.7,571.75,0,23.822916666666668,0,1,0,0,1
3215,1,0,1,0,70,1,1,1,0,1,1,0,1,2,0,77.3,5498.2,0,78.54571428571428,0,0,1,0,0
3216,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,29.75,96.85,0,32.28333333333333,0,0,0,1,0
3217,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,44.9,111.05,0,55.525,0,0,0,0,0
3218,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,29.8,94.4,0,31.46666666666667,0,0,1,0,0
3219,0,0,0,0,7,1,1,0,0,0,1,1,1,0,1,74.65,521.1,1,74.44285714285715,0,0,0,1,0
3220,0,0,0,0,13,1,0,1,0,0,0,1,1,0,1,71.95,923.85,0,71.06538461538462,0,0,0,1,0
3221,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,20.75,141.1,0,20.157142857142855,0,1,0,0,1
3222,1,0,1,1,12,1,0,0,0,0,0,1,0,0,1,56.3,628.65,0,52.387499999999996,0,0,0,0,1
3223,1,0,1,1,53,1,1,0,1,1,0,1,1,1,1,105.25,5576.3,0,105.21320754716982,1,0,0,1,0
3224,0,0,0,0,12,1,1,0,0,0,0,1,1,0,1,94.2,1046.1,1,87.175,1,0,0,1,0
3225,1,0,1,1,63,1,0,0,0,0,0,0,0,2,0,19.55,1245.6,0,19.77142857142857,0,1,0,0,1
3226,0,0,0,0,15,1,0,1,1,1,1,1,1,0,0,84.45,1287.85,0,85.85666666666665,0,0,0,0,1
3227,1,0,1,1,36,1,0,1,1,0,0,0,0,1,0,53.65,1939.35,0,53.87083333333333,0,0,0,0,1
3228,1,1,1,0,4,0,0,0,0,1,0,0,0,0,1,29.9,118.25,0,29.5625,0,0,0,1,0
3229,0,0,1,1,24,1,0,0,0,0,0,0,0,2,0,19.7,452.55,0,18.85625,0,1,0,0,1
3230,0,0,0,0,61,0,0,1,1,1,1,0,0,1,0,43.7,2696.55,0,44.205737704918036,0,0,1,0,0
3231,1,0,0,0,16,1,1,0,1,0,0,0,0,0,0,55.3,875.35,0,54.709375,0,0,0,1,0
3232,1,0,1,1,65,1,0,0,0,0,0,0,0,2,1,19.85,1267.05,0,19.493076923076924,0,1,1,0,0
3233,0,0,1,1,26,1,0,0,0,0,0,0,0,2,0,19.65,494.9,0,19.034615384615385,0,1,1,0,0
3234,1,0,0,0,16,1,0,0,0,0,1,0,0,0,1,49.45,799.0,0,49.9375,0,0,0,0,1
3235,0,0,1,0,54,1,1,1,1,0,0,1,1,1,0,106.55,5763.3,1,106.72777777777777,1,0,0,0,0
3236,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.1,20.1,1,20.1,0,1,0,0,1
3237,1,0,0,1,5,1,0,0,0,0,0,0,0,2,0,20.45,106.9,0,21.380000000000003,0,1,0,0,1
3238,0,0,0,0,19,0,0,0,1,0,0,0,1,0,1,39.7,710.05,0,37.37105263157895,0,0,0,1,0
3239,1,0,0,0,10,1,1,1,0,0,0,0,0,0,1,54.5,568.2,0,56.82000000000001,0,0,1,0,0
3240,0,0,1,1,23,1,0,0,1,1,1,0,0,0,0,83.8,1900.25,1,82.6195652173913,1,0,0,1,0
3241,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,55.15,159.15,1,53.050000000000004,0,0,0,0,1
3242,0,0,0,0,72,1,1,0,1,1,1,1,1,2,1,111.6,8012.75,0,111.28819444444444,1,0,0,0,0
3243,1,1,1,0,10,1,1,0,0,0,0,0,1,0,1,86.65,856.65,1,85.66499999999999,1,0,0,1,0
3244,0,0,1,1,10,1,0,0,1,1,0,0,0,0,1,55.55,551.3,0,55.129999999999995,0,0,0,0,1
3245,1,0,1,0,11,1,0,0,0,0,0,0,0,1,1,20.55,184.95,0,16.813636363636363,0,1,0,0,1
3246,0,1,0,0,37,1,1,1,1,0,0,1,1,0,1,106.75,4056.75,1,109.64189189189189,1,0,0,0,0
3247,1,0,1,1,17,1,1,1,0,0,1,0,0,1,1,62.1,1096.65,0,64.50882352941177,0,0,0,0,1
3248,0,0,1,1,36,1,1,1,0,1,0,1,1,0,1,104.5,3684.95,0,102.35972222222222,1,0,1,0,0
3249,1,1,0,0,17,1,0,0,1,1,0,1,1,0,1,101.8,1752.45,0,103.08529411764707,1,0,0,1,0
3250,0,1,1,1,66,1,1,1,1,0,1,1,1,1,1,110.6,7210.85,0,109.25530303030304,1,0,1,0,0
3251,1,0,1,1,61,1,0,1,1,1,1,1,1,1,0,84.9,5264.5,0,86.30327868852459,0,0,0,0,0
3252,1,0,0,0,22,1,0,0,1,0,0,1,1,0,1,93.2,2157.3,0,98.05909090909091,1,0,0,0,1
3253,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24.4,24.4,0,24.4,0,0,0,1,0
3254,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,70.55,433.95,0,72.325,1,0,1,0,0
3255,1,0,0,0,31,1,0,0,1,0,1,0,0,0,1,78.45,2435.15,1,78.55322580645162,1,0,0,1,0
3256,0,0,1,1,68,1,0,1,1,1,1,1,1,2,1,85.0,5607.75,0,82.46691176470588,0,0,1,0,0
3257,0,0,1,1,34,1,1,0,0,1,0,1,0,0,0,87.45,2874.15,1,84.53382352941176,1,0,0,1,0
3258,0,0,1,1,52,1,0,0,1,1,1,0,0,0,0,85.8,4433.3,0,85.25576923076923,1,0,0,0,0
3259,0,0,0,1,10,1,0,0,0,1,1,1,0,0,1,91.1,964.35,0,96.435,1,0,0,1,0
3260,1,0,1,1,29,1,0,0,0,0,0,0,0,0,1,70.75,1974.8,1,68.09655172413792,1,0,0,1,0
3261,0,0,1,1,72,1,0,0,0,0,0,0,0,2,0,20.1,1460.85,0,20.289583333333333,0,1,0,0,0
3262,1,0,1,1,47,1,0,0,0,0,0,0,0,1,0,20.05,951.55,0,20.245744680851065,0,1,0,0,1
3263,1,0,1,1,24,1,1,1,0,0,0,1,1,1,0,74.8,1821.2,0,75.88333333333334,0,0,0,0,1
3264,1,0,0,0,65,1,1,0,0,0,0,0,0,1,0,24.8,1600.95,0,24.63,0,1,1,0,0
3265,0,0,0,0,4,1,1,0,0,0,1,1,1,0,1,100.85,399.25,0,99.8125,1,0,0,0,1
3266,1,1,1,0,12,1,1,0,1,0,0,1,1,0,1,101.35,1218.55,1,101.54583333333333,1,0,0,1,0
3267,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,81.7,81.7,1,81.7,1,0,0,1,0
3268,1,0,0,0,33,1,0,0,0,0,0,0,0,0,0,68.25,2171.15,1,65.79242424242425,1,0,0,1,0
3269,0,0,0,0,34,1,0,0,1,1,1,1,1,0,1,105.1,3634.8,0,106.90588235294118,1,0,0,1,0
3270,0,0,1,0,14,1,0,0,0,0,0,0,0,2,0,20.4,292.4,0,20.885714285714283,0,1,0,0,1
3271,0,0,0,0,4,1,0,0,0,0,0,0,1,0,1,79.15,317.25,1,79.3125,1,0,0,1,0
3272,1,0,1,1,13,1,0,0,0,0,0,0,0,1,0,20.0,218.55,0,16.81153846153846,0,1,0,0,1
3273,0,0,1,1,65,1,1,0,1,0,1,1,1,2,1,79.4,5071.9,0,78.02923076923076,0,0,0,0,0
3274,1,0,1,1,23,1,0,1,0,0,1,0,0,1,0,57.2,1423.35,0,61.88478260869565,0,0,1,0,0
3275,1,0,1,0,55,1,0,1,1,1,0,0,0,2,0,58.6,3068.6,0,55.79272727272727,0,0,0,1,0
3276,1,0,1,0,49,1,0,0,1,0,0,1,1,2,1,94.8,4690.65,0,95.72755102040816,1,0,0,1,0
3277,1,0,1,0,60,1,1,0,1,1,0,1,1,1,0,102.5,6157.6,0,102.62666666666668,1,0,0,0,0
3278,0,0,1,1,69,1,0,0,0,0,0,0,0,1,1,20.35,1442.65,0,20.907971014492755,0,1,1,0,0
3279,1,0,0,0,40,1,1,0,0,0,0,1,0,0,1,84.9,3369.05,0,84.22625000000001,1,0,0,1,0
3280,1,0,1,0,67,1,0,1,1,0,1,0,1,2,1,69.2,4671.65,0,69.72611940298506,0,0,1,0,0
3281,1,1,0,0,35,1,1,0,0,0,0,1,1,0,1,95.45,3474.05,1,99.25857142857143,1,0,0,1,0
3282,1,0,1,1,19,1,1,0,0,0,1,1,1,1,1,100.95,1875.55,1,98.71315789473684,1,0,0,1,0
3283,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,20.85,272.35,0,20.950000000000003,0,1,0,0,1
3284,0,0,0,1,41,1,1,0,1,0,0,1,0,0,1,88.5,3645.05,0,88.90365853658537,1,0,0,0,0
3285,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,35.0,135.75,0,33.9375,0,0,0,0,1
3286,0,0,1,1,24,1,0,1,0,0,1,0,0,0,0,55.15,1319.85,0,54.99375,0,0,0,1,0
3287,0,0,0,0,5,0,0,0,1,0,0,1,1,0,1,50.95,229.4,0,45.88,0,0,1,0,0
3288,0,0,0,0,5,1,1,0,1,0,0,0,1,0,1,64.0,370.25,0,74.05,0,0,0,1,0
3289,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,69.1,69.1,1,69.1,1,0,0,0,1
3290,0,0,1,1,72,1,1,1,1,1,1,1,0,2,0,80.2,5714.2,0,79.36388888888888,0,0,0,0,0
3291,0,0,0,0,24,1,0,0,0,1,0,0,0,0,1,49.3,1233.25,0,51.385416666666664,0,0,1,0,0
3292,0,0,1,0,42,1,1,1,0,1,1,1,1,2,0,84.35,3571.6,0,85.03809523809524,0,0,1,0,0
3293,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,20.05,83.3,0,20.825,0,1,0,0,1
3294,1,0,0,0,68,1,1,1,1,1,1,1,1,1,1,117.2,8035.95,0,118.17573529411764,1,0,1,0,0
3295,0,0,1,1,33,1,0,0,0,0,0,0,0,1,0,20.1,579.4,0,17.55757575757576,0,1,0,0,1
3296,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,69.6,69.6,1,69.6,1,0,0,1,0
3297,1,0,0,0,31,1,1,0,1,1,0,1,1,1,1,103.45,3066.45,1,98.91774193548386,1,0,0,1,0
3298,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,77.95,305.55,1,76.3875,1,0,0,0,0
3299,1,1,1,0,69,1,1,0,1,1,1,1,1,2,1,109.95,7634.25,0,110.6413043478261,1,0,0,1,0
3300,1,1,0,0,38,1,1,0,0,0,0,1,1,0,0,94.75,3653.0,0,96.13157894736842,1,0,0,1,0
3301,0,0,1,1,3,1,0,0,1,0,1,0,0,0,1,80.0,241.3,0,80.43333333333334,1,0,0,1,0
3302,0,0,1,1,48,1,1,0,1,0,1,1,1,2,0,79.65,3870.3,0,80.63125000000001,0,0,0,1,0
3303,0,0,1,0,15,1,1,0,0,0,0,0,0,2,0,25.2,387.9,0,25.86,0,1,0,0,1
3304,0,0,0,0,25,1,0,0,0,0,0,0,0,1,0,19.9,527.5,0,21.1,0,1,1,0,0
3305,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,78.45,78.45,1,78.45,1,0,0,1,0
3306,0,0,0,0,48,0,0,1,1,0,0,1,0,0,1,44.8,2104.55,0,43.84479166666667,0,0,0,1,0
3307,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.3,20.3,0,20.3,0,1,0,0,1
3308,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.2,19.2,0,19.2,0,1,0,1,0
3309,0,0,0,0,37,1,0,0,1,1,0,0,0,1,0,80.05,3019.1,0,81.59729729729729,1,0,0,1,0
3310,1,1,1,0,66,1,1,0,1,1,1,1,1,1,1,107.35,7051.95,0,106.84772727272727,1,0,0,0,0
3311,0,0,1,0,26,0,0,1,1,1,0,1,0,1,0,47.85,1190.5,0,45.78846153846154,0,0,0,0,0
3312,1,0,1,0,63,1,0,1,1,0,1,1,0,1,0,70.8,4448.8,0,70.61587301587302,0,0,1,0,0
3313,1,0,0,0,10,0,0,0,0,1,0,0,0,0,0,29.5,255.25,1,25.525,0,0,0,0,1
3314,0,0,0,0,2,1,0,1,0,0,0,1,1,0,1,70.75,146.9,1,73.45,0,0,0,1,0
3315,1,1,1,0,18,1,0,1,0,0,0,0,1,0,1,59.1,1011.05,0,56.169444444444444,0,0,1,0,0
3316,0,0,1,0,64,1,1,0,0,0,0,0,0,2,0,25.55,1714.95,0,26.79609375,0,1,0,0,1
3317,0,1,0,0,9,1,1,0,0,0,0,0,1,0,1,84.45,762.5,1,84.72222222222223,1,0,0,1,0
3318,0,0,0,1,28,1,0,0,0,0,0,0,0,0,0,20.25,535.35,0,19.119642857142857,0,1,0,0,1
